,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,63.586199,P06709,Bifunctional ligase/repressor BirA,Escherichia coli (strain K12) OX=83333,1.0,MNXR115739,MNXR190726_0.5308465331977931_0.6509749373120606,6.3.4.15,1.0,0.0,0.88388,0.409844,1,0.646864,37.7,27.2,19.0,21.3,35312.00,8.4040,40.187,*N[C@@H](CCCC[NH3+])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H][C@]12NC(=O)N[C@@]1([H])CS[C@H]2CCCCC(=O)[O-]>>*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],[*]N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)C([*])=O.O=P([O-])([O-])OP(=O)([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>[*]N[C@@H](CCCC[NH3+])C([*])=O.O=C([O-])CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
2,56.728240,P31663,Pantothenate synthetase,Escherichia coli (strain K12) OX=83333,1.0,MNXR102345,-,6.3.2.1,1.0,0.0,0.62281,0.533755,-1,0.578283,52.8,27.3,11.2,14.6,31597.67,6.1669,44.523,*N[C@@H](CCCC[NH3+])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H][C@]12NC(=O)N[C@@]1([H])CS[C@H]2CCCCC(=O)[O-]>>*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+]CCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)[O-]>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
3,55.386199,P37416,Bifunctional ligase/repressor BirA,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287,9.0,MNXR115739,MNXR190726_0.5308465331977931_0.6509749373120606,6.3.4.15,3.0,0.0,0.88388,0.409844,1,0.646864,35.5,30.9,18.8,20.1,35394.95,6.3144,40.938,*N[C@@H](CCCC[NH3+])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H][C@]12NC(=O)N[C@@]1([H])CS[C@H]2CCCCC(=O)[O-]>>*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],[*]N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)C([*])=O.O=P([O-])([O-])OP(=O)([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>[*]N[C@@H](CCCC[NH3+])C([*])=O.O=C([O-])CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
4,54.528240,A1A7H9,Pantothenate synthetase,Escherichia coli O1:K1 / APEC OX=405955,3.0,MNXR102345,-,6.3.2.1,3.0,0.0,0.62281,0.533755,-1,0.578283,51.3,27.7,13.1,13.9,31578.61,6.1669,44.523,*N[C@@H](CCCC[NH3+])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H][C@]12NC(=O)N[C@@]1([H])CS[C@H]2CCCCC(=O)[O-]>>*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+]CCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)[O-]>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
5,54.528240,B1IQK7,Pantothenate synthetase,Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks) OX=481805,3.0,MNXR102345,-,6.3.2.1,3.0,0.0,0.62281,0.533755,-1,0.578283,51.7,28.5,11.2,14.6,31625.73,6.1669,44.523,*N[C@@H](CCCC[NH3+])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H][C@]12NC(=O)N[C@@]1([H])CS[C@H]2CCCCC(=O)[O-]>>*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+]CCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)[O-]>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
6,54.528240,B7LGJ5,Pantothenate synthetase,Escherichia coli (strain 55989 / EAEC) OX=585055,3.0,MNXR102345,-,6.3.2.1,3.0,0.0,0.62281,0.533755,-1,0.578283,52.8,27.3,11.2,14.6,31597.67,6.1669,44.523,*N[C@@H](CCCC[NH3+])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H][C@]12NC(=O)N[C@@]1([H])CS[C@H]2CCCCC(=O)[O-]>>*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+]CCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)[O-]>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
7,54.528240,B6HZA8,Pantothenate synthetase,Escherichia coli (strain SE11) OX=409438,3.0,MNXR102345,-,6.3.2.1,3.0,0.0,0.62281,0.533755,-1,0.578283,52.8,27.3,11.2,14.6,31597.67,6.1669,44.523,*N[C@@H](CCCC[NH3+])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H][C@]12NC(=O)N[C@@]1([H])CS[C@H]2CCCCC(=O)[O-]>>*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+]CCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)[O-]>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
8,54.528240,Q0TLJ9,Pantothenate synthetase,Escherichia coli O6:K15:H31 (strain 536 / UPEC) OX=362663,3.0,MNXR102345,-,6.3.2.1,3.0,0.0,0.62281,0.533755,-1,0.578283,51.3,27.7,13.1,13.9,31592.64,6.1669,44.523,*N[C@@H](CCCC[NH3+])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H][C@]12NC(=O)N[C@@]1([H])CS[C@H]2CCCCC(=O)[O-]>>*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+]CCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)[O-]>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
9,54.528240,B7NI93,Pantothenate synthetase,Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057,3.0,MNXR102345,-,6.3.2.1,3.0,0.0,0.62281,0.533755,-1,0.578283,51.3,27.7,13.1,13.9,31610.67,6.1669,44.523,*N[C@@H](CCCC[NH3+])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H][C@]12NC(=O)N[C@@]1([H])CS[C@H]2CCCCC(=O)[O-]>>*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+]CCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)[O-]>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
10,53.386199,P46363,Bifunctional ligase/repressor BirA,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421,11.0,MNXR115739,MNXR190726_0.5308465331977931_0.6509749373120606,6.3.4.15,3.0,0.0,0.88388,0.409844,1,0.646864,31.8,26.9,23.1,23.8,34341.51,4.8268,45.033,*N[C@@H](CCCC[NH3+])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H][C@]12NC(=O)N[C@@]1([H])CS[C@H]2CCCCC(=O)[O-]>>*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],[*]N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)C([*])=O.O=P([O-])([O-])OP(=O)([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>[*]N[C@@H](CCCC[NH3+])C([*])=O.O=C([O-])CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
11,52.528240,B7LW40,Pantothenate synthetase,Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM 14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73) OX=585054,5.0,MNXR102345,-,6.3.2.1,3.0,0.0,0.62281,0.533755,-1,0.578283,51.3,27.7,13.1,13.9,31610.67,6.1669,44.523,*N[C@@H](CCCC[NH3+])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H][C@]12NC(=O)N[C@@]1([H])CS[C@H]2CCCCC(=O)[O-]>>*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+]CCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)[O-]>>O=P([O-])([O-])OP(=O)([O-])O.[H+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
