,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,78.127882,P76621,Glutarate 2-hydroxylase,Escherichia coli (strain K12) OX=83333,1.0,MNXR165629,-,1.14.11.64,1.0,0.0,0.90670,0.677858,1,0.792280,37.9,25.6,23.9,17.8,37360.41,6.1303,47.385,O=C([O-])CCCC(=O)C(=O)[O-].O=O>>O=C([O-])CC[C@@H](O)C(=O)[O-].O=C=O,O=C=O.O=C([O-])CCC(=O)[O-].O=C([O-])CC[C@H](O)C(=O)[O-]>>O=C([O-])CCCC(=O)[O-].O=O.O=C([O-])CCC(=O)C(=O)[O-]
2,76.927882,C4ZYR1,Glutarate 2-hydroxylase,Escherichia coli (strain K12 / MC4100 / BW2952) OX=595496,2.0,MNXR165629,-,1.14.11.64,3.0,0.0,0.90670,0.677858,1,0.792280,37.9,25.6,23.9,17.8,37360.41,6.1303,47.385,O=C([O-])CCCC(=O)C(=O)[O-].O=O>>O=C([O-])CC[C@@H](O)C(=O)[O-].O=C=O,O=C=O.O=C([O-])CCC(=O)[O-].O=C([O-])CC[C@H](O)C(=O)[O-]>>O=C([O-])CCCC(=O)[O-].O=O.O=C([O-])CCC(=O)C(=O)[O-]
3,76.927882,B1XBW5,Glutarate 2-hydroxylase,Escherichia coli (strain K12 / DH10B) OX=316385,2.0,MNXR165629,-,1.14.11.64,3.0,0.0,0.90670,0.677858,1,0.792280,37.9,25.6,23.9,17.8,37360.41,6.1303,47.385,O=C([O-])CCCC(=O)C(=O)[O-].O=O>>O=C([O-])CC[C@@H](O)C(=O)[O-].O=C=O,O=C=O.O=C([O-])CCC(=O)[O-].O=C([O-])CC[C@H](O)C(=O)[O-]>>O=C([O-])CCCC(=O)[O-].O=O.O=C([O-])CCC(=O)C(=O)[O-]
4,75.927882,Q8X954,Glutarate 2-hydroxylase,Escherichia coli O157:H7 OX=83334,3.0,MNXR165629,-,1.14.11.64,3.0,0.0,0.90670,0.677858,1,0.792280,35.3,26.5,25.2,18.1,37506.66,6.1875,47.077,O=C([O-])CCCC(=O)C(=O)[O-].O=O>>O=C([O-])CC[C@@H](O)C(=O)[O-].O=C=O,O=C=O.O=C([O-])CCC(=O)[O-].O=C([O-])CC[C@H](O)C(=O)[O-]>>O=C([O-])CCCC(=O)[O-].O=O.O=C([O-])CCC(=O)C(=O)[O-]
5,75.927882,B7N6P3,Glutarate 2-hydroxylase,Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC) OX=585056,3.0,MNXR165629,-,1.14.11.64,3.0,0.0,0.90670,0.677858,1,0.792280,34.6,26.5,26.2,17.8,37418.54,6.3210,47.077,O=C([O-])CCCC(=O)C(=O)[O-].O=O>>O=C([O-])CC[C@@H](O)C(=O)[O-].O=C=O,O=C=O.O=C([O-])CCC(=O)[O-].O=C([O-])CC[C@H](O)C(=O)[O-]>>O=C([O-])CCCC(=O)[O-].O=O.O=C([O-])CCC(=O)C(=O)[O-]
6,75.927882,B7MJS0,Glutarate 2-hydroxylase,Escherichia coli O45:K1 (strain S88 / ExPEC) OX=585035,3.0,MNXR165629,-,1.14.11.64,3.0,0.0,0.90670,0.677858,1,0.792280,33.7,27.2,25.2,19.1,37373.46,6.1869,46.769,O=C([O-])CCCC(=O)C(=O)[O-].O=O>>O=C([O-])CC[C@@H](O)C(=O)[O-].O=C=O,O=C=O.O=C([O-])CCC(=O)[O-].O=C([O-])CC[C@H](O)C(=O)[O-]>>O=C([O-])CCCC(=O)[O-].O=O.O=C([O-])CCC(=O)C(=O)[O-]
7,75.927882,Q8FES6,Glutarate 2-hydroxylase,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3.0,MNXR165629,-,1.14.11.64,3.0,0.0,0.90670,0.677858,1,0.792280,35.3,26.9,25.2,17.8,37359.47,6.1869,46.769,O=C([O-])CCCC(=O)C(=O)[O-].O=O>>O=C([O-])CC[C@@H](O)C(=O)[O-].O=C=O,O=C=O.O=C([O-])CCC(=O)[O-].O=C([O-])CC[C@H](O)C(=O)[O-]>>O=C([O-])CCCC(=O)[O-].O=O.O=C([O-])CCC(=O)C(=O)[O-]
8,75.927882,B7MYW1,Glutarate 2-hydroxylase,Escherichia coli O81 (strain ED1a) OX=585397,3.0,MNXR165629,-,1.14.11.64,3.0,0.0,0.90670,0.677858,1,0.792280,33.3,26.9,24.9,20.1,37367.45,6.0837,47.077,O=C([O-])CCCC(=O)C(=O)[O-].O=O>>O=C([O-])CC[C@@H](O)C(=O)[O-].O=C=O,O=C=O.O=C([O-])CCC(=O)[O-].O=C([O-])CC[C@H](O)C(=O)[O-]>>O=C([O-])CCCC(=O)[O-].O=O.O=C([O-])CCC(=O)C(=O)[O-]
9,75.927882,Q0TEL8,Glutarate 2-hydroxylase,Escherichia coli O6:K15:H31 (strain 536 / UPEC) OX=362663,3.0,MNXR165629,-,1.14.11.64,3.0,0.0,0.90670,0.677858,1,0.792280,33.0,27.2,25.6,19.4,37291.44,6.2343,46.154,O=C([O-])CCCC(=O)C(=O)[O-].O=O>>O=C([O-])CC[C@@H](O)C(=O)[O-].O=C=O,O=C=O.O=C([O-])CCC(=O)[O-].O=C([O-])CC[C@H](O)C(=O)[O-]>>O=C([O-])CCCC(=O)[O-].O=O.O=C([O-])CCC(=O)C(=O)[O-]
10,75.927882,B7NSE0,Glutarate 2-hydroxylase,Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057,3.0,MNXR165629,-,1.14.11.64,3.0,0.0,0.90670,0.677858,1,0.792280,34.6,26.2,26.5,17.8,37395.50,6.2350,47.077,O=C([O-])CCCC(=O)C(=O)[O-].O=O>>O=C([O-])CC[C@@H](O)C(=O)[O-].O=C=O,O=C=O.O=C([O-])CCC(=O)[O-].O=C([O-])CC[C@H](O)C(=O)[O-]>>O=C([O-])CCCC(=O)[O-].O=O.O=C([O-])CCC(=O)C(=O)[O-]
