,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,NaN,F8G0M3,NaN,Pseudomonas putida,11.0,MNXR101342,-,5.2.1.1,NaN,0.0,1.00000,NaN,0,1.000000,-,-,-,-,-,-,-,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-]
2,NaN,Q88FY4,Maleate isomerase,Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440) OX=160488,12.0,MNXR101342,-,5.2.1.1,2.0,0.0,1.00000,NaN,0,1.000000,61.1,21.8,6.8,17.1,27003.44,5.3692,38.800,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-]
3,NaN,O24766,Maleate isomerase,Alcaligenes faecalis OX=511,12.0,MNXR101342,-,5.2.1.1,1.0,0.0,1.00000,NaN,0,1.000000,51.1,25.7,7.2,22.8,27971.30,5.9610,44.269,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-]
4,NaN,Q0SJH2,NaN,Rhodococcus jostii,15.0,MNXR101342,-,5.2.1.1,NaN,0.0,1.00000,NaN,0,1.000000,-,-,-,-,-,-,-,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-]
5,NaN,Q9WX57,Maleate isomerase,Geobacillus stearothermophilus OX=1422,15.0,MNXR101342,-,5.2.1.1,3.0,0.0,1.00000,NaN,0,1.000000,46.0,33.6,6.4,20.9,27272.75,6.1311,43.825,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-]
6,NaN,Q5YXQ1,Maleate isomerase,Nocardia farcinica (strain IFM 10152) OX=247156,16.0,MNXR101342,-,5.2.1.1,1.0,0.0,1.00000,NaN,0,1.000000,57.9,23.4,6.0,19.6,26457.47,4.7303,37.450,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-]
7,NaN,Q88FY5,Maleamate amidohydrolase,Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440) OX=160488,12.0,MNXR145500,-,3.5.1.107,1.0,0.0,0.80890,NaN,0,0.808901,46.2,24.9,24.4,12.7,22756.95,6.6170,37.559,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],NC(=O)/C=C\C(=O)[O-]>>[NH4+].O=C([O-])/C=C\C(=O)[O-]
8,NaN,A0A0H3LKK8,NaN,Bordetella bronchiseptica,12.0,MNXR145500,-,3.5.1.107,NaN,0.0,0.80890,NaN,0,0.808901,-,-,-,-,-,-,-,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],NC(=O)/C=C\C(=O)[O-]>>[NH4+].O=C([O-])/C=C\C(=O)[O-]
9,NaN,Q0QFQ3,Maleylpyruvate hydrolase,Pseudomonas alcaligenes OX=43263,11.0,MNXR114555,-,3.7.1.23,1.0,0.0,0.75588,NaN,0,0.755882,36.9,27.3,17.0,24.7,31207.65,4.8459,43.206,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],O=C([O-])/C=C\C(=O)CC(=O)C(=O)[O-]>>[H+].CC(=O)C(=O)[O-].O=C([O-])/C=C\C(=O)[O-]
10,NaN,A0A080VH08,NaN,Pseudomonas aeruginosa,11.0,MNXR153629,-,3.7.1.-;3.7.1.20;3.7.1.5,NaN,0.0,0.75588,NaN,0,0.755882,-,-,-,-,-,-,-,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],O=C([O-])/C=C/C(=O)CC(=O)C(=O)[O-]>>O=C([O-])/C=C/C(=O)[O-].[H+].CC(=O)C(=O)[O-]
11,NaN,O86042,Fumarylpyruvate hydrolase,Ralstonia sp. OX=54061,13.0,MNXR153629,-,3.7.1.-;3.7.1.20;3.7.1.5,1.0,0.0,0.75588,NaN,0,0.755882,32.4,27.8,18.2,30.7,20885.58,4.4870,42.708,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],O=C([O-])/C=C/C(=O)CC(=O)C(=O)[O-]>>O=C([O-])/C=C/C(=O)[O-].[H+].CC(=O)C(=O)[O-]
12,NaN,A0A1R4GQY2,NaN,Corynebacterium glutamicum,15.0,MNXR153629,-,3.7.1.-;3.7.1.20;3.7.1.5,NaN,0.0,0.75588,NaN,0,0.755882,-,-,-,-,-,-,-,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],O=C([O-])/C=C/C(=O)CC(=O)C(=O)[O-]>>O=C([O-])/C=C/C(=O)[O-].[H+].CC(=O)C(=O)[O-]
13,NaN,Q86I22,Acylpyruvase FAHD1; mitochondrial,Dictyostelium discoideum OX=44689,18.0,MNXR153629,-,3.7.1.-;3.7.1.20;3.7.1.5,3.0,0.0,0.75588,NaN,0,0.755882,30.2,32.2,24.8,20.8,24148.79,6.9331,46.330,O=C([O-])/C=C/C(=O)[O-]>>O=C([O-])/C=C\C(=O)[O-],O=C([O-])/C=C/C(=O)CC(=O)C(=O)[O-]>>O=C([O-])/C=C/C(=O)[O-].[H+].CC(=O)C(=O)[O-]
