,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,50.617811,B6I2F9,Aspartate carbamoyltransferase,Escherichia coli (strain SE11) OX=409438,3.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,48.8,23.4,13.2,20.0,34427.36,6.5893,45.981,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
2,50.617811,B7NUG1,Aspartate carbamoyltransferase,Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057,3.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,48.8,23.4,13.2,20.0,34427.36,6.5893,45.981,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
3,50.617811,B1LRD2,Aspartate carbamoyltransferase,Escherichia coli (strain SMS-3-5 / SECEC) OX=439855,3.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,48.8,23.4,13.2,20.0,34427.36,6.5893,45.981,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
4,50.617811,P0A788,Aspartate carbamoyltransferase catalytic subunit,Escherichia coli O157:H7 OX=83334,3.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,48.8,23.4,13.2,20.0,34427.36,6.5893,45.981,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
5,50.617811,B7LCV3,Aspartate carbamoyltransferase,Escherichia coli (strain 55989 / EAEC) OX=585055,3.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,48.8,23.4,13.2,20.0,34409.33,6.5893,45.981,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
6,49.617811,A7ZVC7,Aspartate carbamoyltransferase,Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111,4.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,48.8,23.4,13.2,20.0,34427.36,6.5893,45.981,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
7,46.617811,B2TYZ8,Aspartate carbamoyltransferase,Shigella boydii serotype 18 (strain CDC 3083-94 / BS512) OX=344609,7.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,48.8,23.4,13.2,20.0,34427.36,6.5893,45.981,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
8,46.617811,A7MQG0,Aspartate carbamoyltransferase,Cronobacter sakazakii (strain ATCC BAA-894) OX=290339,7.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,49.2,23.4,11.5,21.4,34281.30,6.4245,44.695,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
9,45.617811,P0A1Z5,Aspartate carbamoyltransferase catalytic subunit,Salmonella typhi OX=90370,8.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,44.7,25.1,13.6,22.0,34384.26,6.3494,46.302,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
10,44.817811,Q8ZB39,Aspartate carbamoyltransferase,Yersinia pestis OX=632,9.0,MNXR130471,-,2.1.3.2,1.0,0.0,0.47442,0.603936,-1,0.539177,44.1,26.4,12.9,22.0,34559.43,5.9955,46.945,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
11,44.617811,Q6DA73,Aspartate carbamoyltransferase,Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) OX=218491,9.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,41.0,31.9,12.5,20.0,34574.58,6.3148,45.338,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
12,44.617811,B5F446,Aspartate carbamoyltransferase,Salmonella agona (strain SL483) OX=454166,9.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,44.7,25.1,13.6,22.0,34384.26,6.3494,46.302,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
13,44.617811,B4TG41,Aspartate carbamoyltransferase,Salmonella heidelberg (strain SL476) OX=454169,9.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,44.7,25.1,13.6,22.0,34384.26,6.3494,46.302,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
14,44.617811,B8D9F4,Aspartate carbamoyltransferase,Buchnera aphidicola subsp. Acyrthosiphon pisum (strain 5A) OX=563178,9.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,40.8,28.9,15.0,20.7,35581.01,9.9888,50.323,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
15,43.617811,Q1C1J5,Aspartate carbamoyltransferase,Yersinia pestis bv. Antiqua (strain Antiqua) OX=360102,10.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,44.1,26.4,12.9,22.0,34559.43,5.9955,46.945,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
16,43.617811,Q1CDY3,Aspartate carbamoyltransferase,Yersinia pestis bv. Antiqua (strain Nepal516) OX=377628,10.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,44.1,26.4,12.9,22.0,34559.43,5.9955,46.945,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
17,43.617811,Q1LTK6,Aspartate carbamoyltransferase,Baumannia cicadellinicola subsp. Homalodisca coagulata OX=374463,10.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,45.8,27.5,12.5,19.7,35151.46,7.1250,45.659,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
18,43.617811,P57450,Aspartate carbamoyltransferase catalytic subunit,Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS) OX=107806,10.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,42.2,28.6,14.6,20.1,35552.99,9.9798,50.323,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
19,42.617811,Q3JE55,Aspartate carbamoyltransferase,Nitrosococcus oceani (strain ATCC 19707 / BCRC 17464 / JCM 30415 / NCIMB 11848 / C-107) OX=323261,11.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,45.8,23.7,10.1,25.6,35870.51,9.5869,46.296,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
20,42.617811,Q8DCF6,Aspartate carbamoyltransferase,Vibrio vulnificus (strain CMCP6) OX=216895,11.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,45.1,25.3,14.3,20.8,34207.77,4.7880,46.278,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
21,42.617811,Q3BR21,Aspartate carbamoyltransferase,Xanthomonas campestris pv. vesicatoria (strain 85-10) OX=316273,11.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,42.8,33.4,10.4,18.7,33666.46,6.7211,44.127,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
22,42.617811,Q7MHF1,Aspartate carbamoyltransferase,Vibrio vulnificus (strain YJ016) OX=196600,11.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,45.4,25.3,14.7,20.1,34265.80,4.7213,46.602,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
23,42.617811,A1AV91,Aspartate carbamoyltransferase,Ruthia magnifica subsp. Calyptogena magnifica OX=413404,11.0,MNXR130471,-,2.1.3.2,3.0,0.0,0.47442,0.603936,-1,0.539177,45.7,26.0,12.8,20.7,35475.05,7.4739,48.438,[1*]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[1*]C(=O)[O-].[NH3+][C@@H](CC(=O)[O-])C(=O)[O-],O=P([O-])([O-])O.[H+].CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].CC(=O)OP(=O)([O-])[O-]
