,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,18.100480,P75691,Aldehyde reductase YahK,Escherichia coli (strain K12) OX=83333,1.0,MNXR130109,-,1;1.1.1;1.1.1.10;1.1.1.149;1.1.1.184;1.1.1.2;1.1.1.62;1.1.1.n11,1.0,0.0,0.17660,0.207410,1,0.192005,41.1,23.4,17.4,22.8,37978.38,6.1887,41.834,[H][C@]12[NH+]3CC=C[C@@]1(CC)C/C(C(=O)OC)=C1/NC4=CC=CC=C4[C@@]12CC3>>C=C(C(=O)OC)C1=C(CC[NH+]2C=C(CC)C=CC2)C2=C(C=CC=C2)N1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.Oc1[nH]c2ccccc2c1O>>O=C1Nc2ccccc2C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
2,18.100480,Q46856,Alcohol dehydrogenase YqhD,Escherichia coli (strain K12) OX=83333,1.0,MNXR130109,-,1;1.1.1;1.1.1.10;1.1.1.149;1.1.1.184;1.1.1.2;1.1.1.62;1.1.1.n11,1.0,0.0,0.17660,0.207410,1,0.192005,43.7,25.1,12.1,23.5,42097.02,6.0511,42.636,[H][C@]12[NH+]3CC=C[C@@]1(CC)C/C(C(=O)OC)=C1/NC4=CC=CC=C4[C@@]12CC3>>C=C(C(=O)OC)C1=C(CC[NH+]2C=C(CC)C=CC2)C2=C(C=CC=C2)N1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.Oc1[nH]c2ccccc2c1O>>O=C1Nc2ccccc2C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
3,18.100480,P27250,Aldehyde reductase Ahr,Escherichia coli (strain K12) OX=83333,1.0,MNXR130109,-,1;1.1.1;1.1.1.10;1.1.1.149;1.1.1.184;1.1.1.2;1.1.1.62;1.1.1.n11,1.0,0.0,0.17660,0.207410,1,0.192005,34.1,28.5,20.4,22.0,36501.85,6.2338,39.233,[H][C@]12[NH+]3CC=C[C@@]1(CC)C/C(C(=O)OC)=C1/NC4=CC=CC=C4[C@@]12CC3>>C=C(C(=O)OC)C1=C(CC[NH+]2C=C(CC)C=CC2)C2=C(C=CC=C2)N1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.Oc1[nH]c2ccccc2c1O>>O=C1Nc2ccccc2C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
4,8.528698,I1TEM1,Tabersonine 3-oxygenase,Catharanthus roseus OX=4058,31.0,MNXR170410,MNXR163502_0.4292828497973642_0.06927829855567513|MNXR164008_0.4292828497973642_0.06927829855567513|MNXR169872_0.4292828497973642_0.06927829855567513|MNXR183601_0.4292828497973642_0.06927829855567513,1.14.14.50,1.0,0.0,0.71696,0.075614,1,0.396288,40.8,25.7,20.0,16.7,57443.44,8.3358,44.862,[H][C@]12[NH+]3CC=C[C@@]1(CC)C/C(C(=O)OC)=C1/NC4=CC=CC=C4[C@@]12CC3>>C=C(C(=O)OC)C1=C(CC[NH+]2C=C(CC)C=CC2)C2=C(C=CC=C2)N1,CC[C@]12C=CC[NH+]3CC[C@]4(C(=Nc5ccccc54)[C@@](O)(C(=O)OC)C1)[C@@H]32>>O=O.CC[C@]12C=CC[NH+]3CC[C@]4(C(=C(C(=O)OC)C1)Nc1ccccc14)[C@@H]32
5,5.302717,O31266,1H-3-hydroxy-4-oxoquinaldine 2;4-dioxygenase,Paenarthrobacter nitroguajacolicus OX=211146,15.0,MNXR149156,MNXR149157_0.19312433454875078_0.21493433741978046,1.13.11.48,1.0,0.0,0.19312,0.214934,1,0.204029,40.0,20.4,25.0,20.8,31857.96,5.3405,44.928,[H][C@]12[NH+]3CC=C[C@@]1(CC)C/C(C(=O)OC)=C1/NC4=CC=CC=C4[C@@]12CC3>>C=C(C(=O)OC)C1=C(CC[NH+]2C=C(CC)C=CC2)C2=C(C=CC=C2)N1,Cc1[nH]c2ccccc2c(=O)c1O.O=O>>[C-]#[O+].[H+].CC(=O)Nc1ccccc1C(=O)[O-]
6,5.239604,Q9S3U9,Violacein synthase,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757) OX=243365,14.0,MNXR114433,-,1.14.13.224,1.0,0.0,0.14377,0.243022,1,0.193396,32.4,29.1,22.3,20.1,47975.98,9.4491,42.191,[H][C@]12[NH+]3CC=C[C@@]1(CC)C/C(C(=O)OC)=C1/NC4=CC=CC=C4[C@@]12CC3>>C=C(C(=O)OC)C1=C(CC[NH+]2C=C(CC)C=CC2)C2=C(C=CC=C2)N1,O=C([O-])c1[nH]c(-c2c[nH]c3ccccc23)cc1-c1c(O)[nH]c2ccccc12.O=O.[H+]>>O=C1NC(c2c[nH]c3ccccc23)=C/C1=C1\C(=O)Nc2ccccc21.O=C=O
7,4.100480,Q9F282,Long-chain primary alcohol dehydrogenase AdhA,Thermoanaerobacter ethanolicus OX=1757,15.0,MNXR130109,-,1;1.1.1;1.1.1.10;1.1.1.149;1.1.1.184;1.1.1.2;1.1.1.62;1.1.1.n11,1.0,0.0,0.17660,0.207410,1,0.192005,49.1,27.4,10.4,17.2,43241.21,6.5289,39.599,[H][C@]12[NH+]3CC=C[C@@]1(CC)C/C(C(=O)OC)=C1/NC4=CC=CC=C4[C@@]12CC3>>C=C(C(=O)OC)C1=C(CC[NH+]2C=C(CC)C=CC2)C2=C(C=CC=C2)N1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.Oc1[nH]c2ccccc2c1O>>O=C1Nc2ccccc2C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
8,4.100480,P14941,NADP-dependent isopropanol dehydrogenase,Thermoanaerobacter brockii OX=29323,15.0,MNXR130109,-,1;1.1.1;1.1.1.10;1.1.1.149;1.1.1.184;1.1.1.2;1.1.1.62;1.1.1.n11,1.0,0.0,0.17660,0.207410,1,0.192005,42.0,27.1,15.2,20.5,37646.91,6.8569,35.227,[H][C@]12[NH+]3CC=C[C@@]1(CC)C/C(C(=O)OC)=C1/NC4=CC=CC=C4[C@@]12CC3>>C=C(C(=O)OC)C1=C(CC[NH+]2C=C(CC)C=CC2)C2=C(C=CC=C2)N1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.Oc1[nH]c2ccccc2c1O>>O=C1Nc2ccccc2C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
9,3.100480,A4ISB9,Long-chain-alcohol dehydrogenase 2,Geobacillus thermodenitrificans (strain NG80-2) OX=420246,16.0,MNXR130109,-,1;1.1.1;1.1.1.10;1.1.1.149;1.1.1.184;1.1.1.2;1.1.1.62;1.1.1.n11,1.0,0.0,0.17660,0.207410,1,0.192005,42.3,25.6,14.3,22.1,42804.03,4.9753,42.119,[H][C@]12[NH+]3CC=C[C@@]1(CC)C/C(C(=O)OC)=C1/NC4=CC=CC=C4[C@@]12CC3>>C=C(C(=O)OC)C1=C(CC[NH+]2C=C(CC)C=CC2)C2=C(C=CC=C2)N1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.Oc1[nH]c2ccccc2c1O>>O=C1Nc2ccccc2C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
10,3.100480,P0CH36,NADP-dependent alcohol dehydrogenase C 1,Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196,16.0,MNXR130109,-,1;1.1.1;1.1.1.10;1.1.1.149;1.1.1.184;1.1.1.2;1.1.1.62;1.1.1.n11,1.0,0.0,0.17660,0.207410,1,0.192005,40.2,29.4,15.3,19.8,37200.35,4.8653,39.542,[H][C@]12[NH+]3CC=C[C@@]1(CC)C/C(C(=O)OC)=C1/NC4=CC=CC=C4[C@@]12CC3>>C=C(C(=O)OC)C1=C(CC[NH+]2C=C(CC)C=CC2)C2=C(C=CC=C2)N1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.Oc1[nH]c2ccccc2c1O>>O=C1Nc2ccccc2C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
