,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,NaN,Q2G1C2,Teichoic acid ribitol-phosphate polymerase TarK,Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061,16.0,MNXR121335,MNXR169581_0.43028128566509316_nan,2.7.8.46,1.0,0.0,0.43028,NaN,1,0.430281,42.7,26.4,18.7,15.5,60183.47,6.5202,47.758,*O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(=O)([O-])O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(*)(=O)[O-].[H+]>>*O[C@H]1C[C@H]2O[C@@H]1COP(=O)([O-])O[C@H]1C[C@@H](O[C@@H]1COP(*)(=O)[O-])N1C(=O)N=C(N)[C@H]([NH3+])[C@]1([H])C1=NC(=O)N2C=C1,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1.CC(=O)N[C@@H]1[C@H](OC2[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O)O[C@H](CO)[C@@H](OP(=O)([O-])OC[C@H](O)CO)[C@@H]1O>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CC(=O)N[C@@H]1[C@H](OC2[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O)O[C@H](CO)[C@@H](OP(=O)([O-])OC[C@H](O)COP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@@H]1O.[H+]
2,NaN,Q8RKJ1,Teichoic acid ribitol-phosphate primase,Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23) OX=655816,17.0,MNXR121335,MNXR169581_0.43028128566509316_nan,2.7.8.46,1.0,0.0,0.43028,NaN,1,0.430281,46.4,24.1,20.6,13.1,44979.54,6.7982,44.987,*O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(=O)([O-])O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(*)(=O)[O-].[H+]>>*O[C@H]1C[C@H]2O[C@@H]1COP(=O)([O-])O[C@H]1C[C@@H](O[C@@H]1COP(*)(=O)[O-])N1C(=O)N=C(N)[C@H]([NH3+])[C@]1([H])C1=NC(=O)N2C=C1,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1.CC(=O)N[C@@H]1[C@H](OC2[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O)O[C@H](CO)[C@@H](OP(=O)([O-])OC[C@H](O)CO)[C@@H]1O>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CC(=O)N[C@@H]1[C@H](OC2[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O)O[C@H](CO)[C@@H](OP(=O)([O-])OC[C@H](O)COP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@@H]1O.[H+]
3,NaN,Q46222,3-deoxy-D-manno-octulosonic acid transferase,Chlamydia pneumoniae OX=83558,16.0,MNXR150622,MNXR150623_0.4268044383692734_nan|MNXR193767_0.4268044383692734_nan,2.4.99.14,1.0,0.0,0.42926,NaN,1,0.429264,39.9,29.5,19.2,15.2,49186.88,9.5884,40.046,*O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(=O)([O-])O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(*)(=O)[O-].[H+]>>*O[C@H]1C[C@H]2O[C@@H]1COP(=O)([O-])O[C@H]1C[C@@H](O[C@@H]1COP(*)(=O)[O-])N1C(=O)N=C(N)[C@H]([NH3+])[C@]1([H])C1=NC(=O)N2C=C1,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])O[C@@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@H]2O)c(=O)n1>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.[H+].CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO[C@]5(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O5)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
4,NaN,F0T4D1,3-deoxy-D-manno-octulosonic acid transferase,Chlamydophila psittaci (strain ATCC VR-125 / 6BC) OX=331636,17.0,MNXR150622,MNXR150624_0.429264484913091_nan|MNXR168887_0.429264484913091_nan|MNXR116855_0.4268044383692734_nan|MNXR150623_0.4268044383692734_nan|MNXR150625_0.4268044383692734_nan|MNXR193767_0.4268044383692734_nan,2.4.99.14,1.0,0.0,0.42926,NaN,1,0.429264,41.0,23.7,20.1,18.9,49321.52,9.1628,42.725,*O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(=O)([O-])O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(*)(=O)[O-].[H+]>>*O[C@H]1C[C@H]2O[C@@H]1COP(=O)([O-])O[C@H]1C[C@@H](O[C@@H]1COP(*)(=O)[O-])N1C(=O)N=C(N)[C@H]([NH3+])[C@]1([H])C1=NC(=O)N2C=C1,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])O[C@@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@H]2O)c(=O)n1>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.[H+].CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO[C@]5(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O5)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
5,NaN,B0B9V8,3-deoxy-D-manno-octulosonic acid transferase,Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B) OX=471472,17.0,MNXR150622,MNXR150623_0.4268044383692734_nan|MNXR193767_0.4268044383692734_nan,2.4.99.14,1.0,0.0,0.42926,NaN,1,0.429264,41.9,22.4,19.5,20.0,49496.58,9.6919,44.548,*O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(=O)([O-])O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(*)(=O)[O-].[H+]>>*O[C@H]1C[C@H]2O[C@@H]1COP(=O)([O-])O[C@H]1C[C@@H](O[C@@H]1COP(*)(=O)[O-])N1C(=O)N=C(N)[C@H]([NH3+])[C@]1([H])C1=NC(=O)N2C=C1,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])O[C@@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@H]2O)c(=O)n1>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.[H+].CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO[C@]5(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O5)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
6,NaN,P0CE14,3-deoxy-D-manno-octulosonic acid transferase,Chlamydia trachomatis (strain D/UW-3/Cx) OX=272561,17.0,MNXR150622,MNXR150623_0.4268044383692734_nan|MNXR193767_0.4268044383692734_nan,2.4.99.14,3.0,0.0,0.42926,NaN,1,0.429264,41.7,22.7,19.3,20.2,49496.62,9.6857,44.548,*O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(=O)([O-])O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(*)(=O)[O-].[H+]>>*O[C@H]1C[C@H]2O[C@@H]1COP(=O)([O-])O[C@H]1C[C@@H](O[C@@H]1COP(*)(=O)[O-])N1C(=O)N=C(N)[C@H]([NH3+])[C@]1([H])C1=NC(=O)N2C=C1,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])O[C@@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@H]2O)c(=O)n1>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.[H+].CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO[C@]5(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O5)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
7,NaN,Q3KMF4,3-deoxy-D-manno-octulosonic acid transferase,Chlamydia trachomatis serovar A (strain ATCC VR-571B / DSM 19440 / HAR-13) OX=315277,17.0,MNXR150622,MNXR150623_0.4268044383692734_nan|MNXR193767_0.4268044383692734_nan,2.4.99.14,3.0,0.0,0.42926,NaN,1,0.429264,41.7,22.7,19.3,20.2,49464.56,9.6857,44.548,*O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(=O)([O-])O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(*)(=O)[O-].[H+]>>*O[C@H]1C[C@H]2O[C@@H]1COP(=O)([O-])O[C@H]1C[C@@H](O[C@@H]1COP(*)(=O)[O-])N1C(=O)N=C(N)[C@H]([NH3+])[C@]1([H])C1=NC(=O)N2C=C1,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])O[C@@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@H]2O)c(=O)n1>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.[H+].CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO[C@]5(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O5)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
8,NaN,Q9PKI5,3-deoxy-D-manno-octulosonic acid transferase,Chlamydia muridarum (strain MoPn / Nigg) OX=243161,17.0,MNXR150622,MNXR150623_0.4268044383692734_nan|MNXR193767_0.4268044383692734_nan,2.4.99.14,3.0,0.0,0.42926,NaN,1,0.429264,45.9,20.0,17.9,20.0,48858.14,9.7651,42.558,*O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(=O)([O-])O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(*)(=O)[O-].[H+]>>*O[C@H]1C[C@H]2O[C@@H]1COP(=O)([O-])O[C@H]1C[C@@H](O[C@@H]1COP(*)(=O)[O-])N1C(=O)N=C(N)[C@H]([NH3+])[C@]1([H])C1=NC(=O)N2C=C1,CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])O[C@@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@H]2O)c(=O)n1>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.[H+].CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO[C@]5(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O5)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
9,NaN,P0AC75,3-deoxy-D-manno-octulosonic acid transferase,Escherichia coli (strain K12) OX=83333,1.0,MNXR193767,-,2.4.99.13,1.0,0.0,0.42680,NaN,1,0.426804,34.7,31.3,17.6,20.3,47291.08,10.2211,40.235,*O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(=O)([O-])O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(*)(=O)[O-].[H+]>>*O[C@H]1C[C@H]2O[C@@H]1COP(=O)([O-])O[C@H]1C[C@@H](O[C@@H]1COP(*)(=O)[O-])N1C(=O)N=C(N)[C@H]([NH3+])[C@]1([H])C1=NC(=O)N2C=C1,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCC(C)C)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCCC(C)C)O[C@H](OP(=O)([O-])[O-])[C@@H]1NC(=O)C[C@H](O)CCCCCCCCCCCC(C)C>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.[H+].CCCCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCC(C)C)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCCC(C)C)O[C@H](OP(=O)([O-])[O-])[C@@H]1NC(=O)C[C@H](O)CCCCCCCCCCCC(C)C
10,NaN,P0AC76,3-deoxy-D-manno-octulosonic acid transferase,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3.0,MNXR193767,-,2.4.99.13,3.0,0.0,0.42680,NaN,1,0.426804,34.7,31.3,17.6,20.3,47291.08,10.2211,40.235,*O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(=O)([O-])O[C@H]1C[C@H](N2C=CC(N)=NC2=O)O[C@@H]1COP(*)(=O)[O-].[H+]>>*O[C@H]1C[C@H]2O[C@@H]1COP(=O)([O-])O[C@H]1C[C@@H](O[C@@H]1COP(*)(=O)[O-])N1C(=O)N=C(N)[C@H]([NH3+])[C@]1([H])C1=NC(=O)N2C=C1,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCC(C)C)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCCC(C)C)O[C@H](OP(=O)([O-])[O-])[C@@H]1NC(=O)C[C@H](O)CCCCCCCCCCCC(C)C>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.[H+].CCCCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO[C@@H]2O[C@H](CO[C@]3(C(=O)[O-])C[C@@H](O[C@]4(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O4)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](O)CCCCCCCCCC(C)C)[C@H]2NC(=O)C[C@H](O)CCCCCCCCCCCC(C)C)O[C@H](OP(=O)([O-])[O-])[C@@H]1NC(=O)C[C@H](O)CCCCCCCCCCCC(C)C
