,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,82.2335,P23883,NADP/NAD-dependent aldehyde dehydrogenase PuuC,Escherichia coli (strain K12) OX=83333,1.0,MNXR146944,MNXR146947_0.6666666666666666_0.9999999999999998|MNXR165784_0.6666666666666666_0.9999999999999998|MNXR173108_0.6666666666666666_0.9999999999999998|MNXR146945_0.5828904261112529_0.9999999999999998,1.2.1.3;1.2.1.5,1.0,0.0,0.66667,1.0,1,0.833333,47.2,20.9,17.7,17.5,53418.63,5.9540,43.232,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[1*]C(=O)[O-].[H+].[H+]>>*C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]C=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]C(=O)[O-]
2,82.2335,P76217,N-succinylglutamate 5-semialdehyde dehydrogenase,Escherichia coli (strain K12) OX=83333,1.0,MNXR121694,MNXR146944_0.6666666666666666_0.9999999999999998|MNXR146946_0.6666666666666666_0.9999999999999998|MNXR146947_0.6666666666666666_0.9999999999999998|MNXR165784_0.6666666666666666_0.9999999999999998|MNXR173108_0.6666666666666666_0.9999999999999998|MNXR175288_0.6666666666666666_0.9999999999999998|MNXR176793_0.6666666666666666_0.9999999999999998|MNXR179962_0.6666666666666666_0.9999999999999998|MNXR146945_0.5828904261112529_0.9999999999999998,1.2.1.3,1.0,0.0,0.66667,1.0,1,0.833333,36.1,20.2,14.3,32.8,53026.32,5.8689,39.837,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[1*]C(=O)[O-].[H+].[H+]>>*C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]C=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]C(=O)[O-]
3,72.2335,P81786,Aldehyde dehydrogenase (Fragment),Moraxella sp. (strain TAE123) OX=191545 PE=1 SV=1,11.0,MNXR121694,MNXR146944_0.6666666666666666_0.9999999999999998|MNXR146946_0.6666666666666666_0.9999999999999998|MNXR146947_0.6666666666666666_0.9999999999999998|MNXR165784_0.6666666666666666_0.9999999999999998|MNXR173108_0.6666666666666666_0.9999999999999998|MNXR175288_0.6666666666666666_0.9999999999999998|MNXR176793_0.6666666666666666_0.9999999999999998|MNXR179962_0.6666666666666666_0.9999999999999998|MNXR146945_0.5828904261112529_0.9999999999999998,1.2.1.3,1.0,0.0,0.66667,1.0,1,0.833333,0.0,128.6,114.3,85.7,2692.04,9.1211,47.826,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[1*]C(=O)[O-].[H+].[H+]>>*C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]C=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]C(=O)[O-]
4,72.0335,A5F3A7,Aldehyde dehydrogenase,Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395) OX=345073,11.0,MNXR121694,MNXR146944_0.6666666666666666_0.9999999999999998|MNXR146946_0.6666666666666666_0.9999999999999998|MNXR146947_0.6666666666666666_0.9999999999999998|MNXR165784_0.6666666666666666_0.9999999999999998|MNXR173108_0.6666666666666666_0.9999999999999998|MNXR175288_0.6666666666666666_0.9999999999999998|MNXR176793_0.6666666666666666_0.9999999999999998|MNXR179962_0.6666666666666666_0.9999999999999998|MNXR146945_0.5828904261112529_0.9999999999999998,1.2.1.3,3.0,0.0,0.66667,1.0,1,0.833333,38.2,21.6,20.4,23.1,55884.74,5.9997,42.292,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[1*]C(=O)[O-].[H+].[H+]>>*C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]C=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]C(=O)[O-]
5,72.0335,P33008,Probable aldehyde dehydrogenase,Pseudomonas sp. OX=306,11.0,MNXR121694,MNXR146944_0.6666666666666666_0.9999999999999998|MNXR146946_0.6666666666666666_0.9999999999999998|MNXR146947_0.6666666666666666_0.9999999999999998|MNXR165784_0.6666666666666666_0.9999999999999998|MNXR173108_0.6666666666666666_0.9999999999999998|MNXR175288_0.6666666666666666_0.9999999999999998|MNXR176793_0.6666666666666666_0.9999999999999998|MNXR179962_0.6666666666666666_0.9999999999999998|MNXR146945_0.5828904261112529_0.9999999999999998,1.2.1.3,3.0,0.0,0.66667,1.0,1,0.833333,40.0,23.7,18.9,20.8,52156.28,6.2412,40.779,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[1*]C(=O)[O-].[H+].[H+]>>*C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]C=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]C(=O)[O-]
6,71.1335,P12693,Aldehyde dehydrogenase,Pseudomonas oleovorans OX=301,12.0,MNXR121694,MNXR146944_0.6666666666666666_0.9999999999999998|MNXR146946_0.6666666666666666_0.9999999999999998|MNXR146947_0.6666666666666666_0.9999999999999998|MNXR165784_0.6666666666666666_0.9999999999999998|MNXR173108_0.6666666666666666_0.9999999999999998|MNXR175288_0.6666666666666666_0.9999999999999998|MNXR176793_0.6666666666666666_0.9999999999999998|MNXR179962_0.6666666666666666_0.9999999999999998|MNXR146945_0.5828904261112529_0.9999999999999998,1.2.1.3,2.0,0.0,0.66667,1.0,1,0.833333,41.3,28.7,16.1,17.3,52766.14,10.0491,42.443,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[1*]C(=O)[O-].[H+].[H+]>>*C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]C=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]C(=O)[O-]
7,71.0335,P14940,Alcohol dehydrogenase,Cupriavidus necator OX=106590,12.0,MNXR121694,MNXR146944_0.6666666666666666_0.9999999999999998|MNXR146946_0.6666666666666666_0.9999999999999998|MNXR146947_0.6666666666666666_0.9999999999999998|MNXR165784_0.6666666666666666_0.9999999999999998|MNXR173108_0.6666666666666666_0.9999999999999998|MNXR175288_0.6666666666666666_0.9999999999999998|MNXR176793_0.6666666666666666_0.9999999999999998|MNXR179962_0.6666666666666666_0.9999999999999998|MNXR146945_0.5828904261112529_0.9999999999999998,1.2.1.3,3.0,0.0,0.66667,1.0,1,0.833333,29.4,37.1,20.3,17.7,38566.20,5.8619,38.798,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[1*]C(=O)[O-].[H+].[H+]>>*C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]C=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]C(=O)[O-]
8,70.2335,A1B4L2,Aldehyde dehydrogenase,Paracoccus denitrificans (strain Pd 1222) OX=318586,13.0,MNXR121694,MNXR146944_0.6666666666666666_0.9999999999999998|MNXR146946_0.6666666666666666_0.9999999999999998|MNXR146947_0.6666666666666666_0.9999999999999998|MNXR165784_0.6666666666666666_0.9999999999999998|MNXR173108_0.6666666666666666_0.9999999999999998|MNXR175288_0.6666666666666666_0.9999999999999998|MNXR176793_0.6666666666666666_0.9999999999999998|MNXR179962_0.6666666666666666_0.9999999999999998|MNXR146945_0.5828904261112529_0.9999999999999998,1.2.1.3,1.0,0.0,0.66667,1.0,1,0.833333,38.4,22.4,21.1,21.3,55725.42,5.1470,41.339,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[1*]C(=O)[O-].[H+].[H+]>>*C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]C=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]C(=O)[O-]
9,70.2335,Q0KDL6,Alcohol dehydrogenase,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) OX=381666,13.0,MNXR121694,MNXR146944_0.6666666666666666_0.9999999999999998|MNXR146946_0.6666666666666666_0.9999999999999998|MNXR146947_0.6666666666666666_0.9999999999999998|MNXR165784_0.6666666666666666_0.9999999999999998|MNXR173108_0.6666666666666666_0.9999999999999998|MNXR175288_0.6666666666666666_0.9999999999999998|MNXR176793_0.6666666666666666_0.9999999999999998|MNXR179962_0.6666666666666666_0.9999999999999998|MNXR146945_0.5828904261112529_0.9999999999999998,1.2.1.3,1.0,0.0,0.66667,1.0,1,0.833333,29.1,37.4,20.3,17.7,38544.15,5.3943,38.798,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[1*]C(=O)[O-].[H+].[H+]>>*C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]C=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]C(=O)[O-]
10,70.2335,P46368,Acetaldehyde dehydrogenase 2,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) OX=381666,13.0,MNXR121694,MNXR146944_0.6666666666666666_0.9999999999999998|MNXR146946_0.6666666666666666_0.9999999999999998|MNXR146947_0.6666666666666666_0.9999999999999998|MNXR165784_0.6666666666666666_0.9999999999999998|MNXR173108_0.6666666666666666_0.9999999999999998|MNXR175288_0.6666666666666666_0.9999999999999998|MNXR176793_0.6666666666666666_0.9999999999999998|MNXR179962_0.6666666666666666_0.9999999999999998|MNXR146945_0.5828904261112529_0.9999999999999998,1.2.1.3,1.0,0.0,0.66667,1.0,1,0.833333,37.1,25.7,18.0,22.4,54881.53,5.8418,39.328,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[1*]C(=O)[O-].[H+].[H+]>>*C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[*]C=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*]C(=O)[O-]
